school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
GP,M,-0.54958727649148,U,GT3,T,1.1310291463719242,1.3629249087774855,teacher,teacher,course,mother,-0.647688019072363,-1.2806263399719566,-0.41785512192219165,no,yes,no,no,yes,no,yes,yes,-1.1332356969515789,-0.2314708420953981,-0.9990561931747751,0.7303210417680112,-0.9988768212410546,1.0418383443118189,-0.7107751577544887,-1.2297120903494099,-1.3363599473372378,-2.395227149837097
GP,M,-0.54958727649148,U,LE3,T,-0.7170576941050758,-1.4556238455877186,at_home,other,course,mother,-0.647688019072363,-1.2806263399719566,1.1335871624423814,no,no,no,yes,yes,yes,no,yes,0.03746233708930843,0.801881131544771,0.8602295261331186,1.9923965747772472,2.2725538160113077,1.0418383443118189,0.030301813954315502,0.30028802206276245,0.5858016207505699,0.7658946542465528
GP,F,-1.3674254855561816,R,GT3,T,0.20698572613342417,0.42340865732241745,services,services,reputation,other,0.9294743650324168,1.1633170569210902,2.685029446806954,no,yes,yes,yes,yes,yes,yes,yes,0.03746233708930843,-1.2648228157355672,-1.928699052828722,0.7303210417680112,0.6368384973851264,-0.4051593561212629,0.27732747119058354,-0.3117120229021065,-0.23798190842991918,-0.13728300406306151
GP,F,0.26825093257322163,U,GT3,T,1.1310291463719242,1.3629249087774855,other,teacher,course,mother,-0.647688019072363,-1.2806263399719566,-0.41785512192219165,yes,yes,no,no,yes,yes,no,yes,0.03746233708930843,-1.2648228157355672,-1.928699052828722,-0.5317544912412248,-0.9988768212410546,0.31833949409527795,-0.7107751577544887,-0.005712000419672025,0.03661260129691049,0.31430582509174565
GP,M,-1.3674254855561816,R,GT3,T,-0.7170576941050758,0.42340865732241745,at_home,services,course,mother,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,yes,no,yes,yes,yes,yes,no,no,0.03746233708930843,0.801881131544771,0.8602295261331186,-0.5317544912412248,-0.9988768212410546,-1.8521570565543446,-0.4637495005182206,-0.005712000419672025,-0.7871709278835786,-0.5888718332178686
GP,M,0.26825093257322163,R,LE3,T,-1.6411011143435759,-0.5161075941326506,other,other,reputation,mother,-0.647688019072363,-1.2806263399719566,-0.41785512192219165,no,no,no,no,yes,yes,no,no,-2.303933730992466,-1.2648228157355672,-0.9990561931747751,1.9923965747772472,0.6368384973851264,1.0418383443118189,0.27732747119058354,1.5242881119925002,0.31120711102374016,0.5401002396691492
GP,F,1.0860891416379232,R,GT3,T,-1.6411011143435759,-1.4556238455877186,at_home,other,course,mother,2.5066367491371966,-1.2806263399719566,4.236471731171527,no,yes,no,yes,no,yes,no,no,1.2081603711301956,-1.2648228157355672,1.7898723857870655,-0.5317544912412248,2.2725538160113077,0.31833949409527795,0.030301813954315502,-0.6177120453845409,-0.7871709278835786,-0.13728300406306151
GP,M,-0.54958727649148,R,GT3,T,-0.7170576941050758,-0.5161075941326506,at_home,other,course,mother,2.5066367491371966,-1.2806263399719566,-0.41785512192219165,no,no,no,no,no,yes,no,no,0.03746233708930843,-1.2648228157355672,-0.9990561931747751,-0.5317544912412248,-0.18101916192796408,-0.4051593561212629,-0.4637495005182206,1.8302881344749347,1.1349906402042291,0.9916890688239565
GP,M,-0.54958727649148,U,GT3,T,0.20698572613342417,0.42340865732241745,other,services,course,father,-0.647688019072363,-0.05865464152543318,1.1335871624423814,no,yes,yes,no,yes,yes,yes,yes,0.03746233708930843,1.8352331051849402,1.7898723857870655,3.2544721077864835,1.454696156698217,1.0418383443118189,-0.21672384328195257,-0.3117120229021065,0.31120711102374016,0.31430582509174565
GP,M,0.26825093257322163,R,LE3,T,-0.7170576941050758,-1.4556238455877186,at_home,other,course,mother,0.9294743650324168,-1.2806263399719566,2.685029446806954,no,no,no,yes,yes,no,yes,yes,-1.1332356969515789,-0.2314708420953981,-0.9990561931747751,0.7303210417680112,-0.18101916192796408,1.0418383443118189,-0.7107751577544887,-1.2297120903494099,-1.3363599473372378,-2.395227149837097
GP,M,-1.3674254855561816,R,GT3,T,0.20698572613342417,-0.5161075941326506,other,other,course,mother,0.9294743650324168,-0.05865464152543318,2.685029446806954,yes,yes,no,no,yes,yes,yes,yes,0.03746233708930843,0.801881131544771,0.8602295261331186,-0.5317544912412248,1.454696156698217,-0.4051593561212629,0.030301813954315502,-1.841712135314279,-0.5125764181567488,-0.8146662477952723
GP,M,-0.54958727649148,U,LE3,T,-1.6411011143435759,-0.5161075941326506,other,other,course,mother,0.9294743650324168,-1.2806263399719566,1.1335871624423814,no,no,no,yes,yes,yes,no,no,0.03746233708930843,0.801881131544771,0.8602295261331186,0.7303210417680112,1.454696156698217,1.0418383443118189,-0.7107751577544887,-1.2297120903494099,-2.983927005698216,-2.395227149837097
GP,M,0.26825093257322163,U,GT3,T,-1.6411011143435759,0.42340865732241745,at_home,services,course,father,-0.647688019072363,-1.2806263399719566,-0.41785512192219165,no,no,no,no,yes,no,yes,no,1.2081603711301956,-0.2314708420953981,-0.06941333352082824,-0.5317544912412248,1.454696156698217,-1.1286582063378037,-0.4637495005182206,-0.3117120229021065,-0.23798190842991918,-0.13728300406306151
GP,M,-0.54958727649148,U,GT3,T,0.20698572613342417,-0.5161075941326506,services,services,course,mother,0.9294743650324168,-1.2806263399719566,1.1335871624423814,no,yes,no,yes,no,no,no,no,0.03746233708930843,1.8352331051849402,-0.9990561931747751,-0.5317544912412248,-0.9988768212410546,-1.1286582063378037,1.2654301001356558,0.30028802206276245,0.03661260129691049,0.31430582509174565
GP,M,-0.54958727649148,U,GT3,T,-0.7170576941050758,-0.5161075941326506,other,other,course,father,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,no,no,no,yes,no,yes,no,0.03746233708930843,-0.2314708420953981,1.7898723857870655,0.7303210417680112,1.454696156698217,0.31833949409527795,-0.21672384328195257,-0.3117120229021065,-0.23798190842991918,-0.13728300406306151
GP,F,-0.54958727649148,U,GT3,T,1.1310291463719242,-0.5161075941326506,health,services,home,father,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,no,yes,no,yes,yes,yes,yes,0.03746233708930843,-1.2648228157355672,-0.06941333352082824,-0.5317544912412248,-0.9988768212410546,-0.4051593561212629,-0.7107751577544887,0.9122880670276313,1.1349906402042291,1.21748348340136
GP,F,-0.54958727649148,U,GT3,T,-0.7170576941050758,-0.5161075941326506,other,other,home,mother,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,yes,yes,no,no,yes,yes,no,1.2081603711301956,-2.2981747893757363,1.7898723857870655,-0.5317544912412248,-0.9988768212410546,0.31833949409527795,-0.7107751577544887,-1.5357121128318443,-1.0617654376104082,-2.395227149837097
GP,F,-0.54958727649148,U,GT3,T,1.1310291463719242,1.3629249087774855,health,health,reputation,mother,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,yes,yes,no,yes,yes,yes,yes,0.03746233708930843,0.801881131544771,-0.9990561931747751,-0.5317544912412248,-0.9988768212410546,-0.4051593561212629,-0.7107751577544887,0.9122880670276313,0.8603961304773995,0.7658946542465528
GP,M,-0.54958727649148,U,GT3,T,-1.6411011143435759,-2.3951400970427867,other,other,reputation,mother,0.9294743650324168,-0.05865464152543318,-0.41785512192219165,no,yes,yes,yes,yes,yes,yes,yes,0.03746233708930843,-0.2314708420953981,-0.9990561931747751,-0.5317544912412248,-0.9988768212410546,-0.4051593561212629,-0.4637495005182206,0.6062880445451969,1.1349906402042291,1.21748348340136
GP,M,0.26825093257322163,U,LE3,T,1.1310291463719242,1.3629249087774855,teacher,other,reputation,mother,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,yes,yes,yes,yes,yes,yes,no,0.03746233708930843,0.801881131544771,0.8602295261331186,-0.5317544912412248,0.6368384973851264,1.0418383443118189,-0.7107751577544887,0.6062880445451969,0.03661260129691049,-0.13728300406306151
GP,F,-0.54958727649148,U,GT3,T,-1.6411011143435759,0.42340865732241745,at_home,services,home,mother,-0.647688019072363,-0.05865464152543318,4.236471731171527,no,no,no,yes,no,yes,yes,yes,0.03746233708930843,-0.2314708420953981,1.7898723857870655,-0.5317544912412248,-0.9988768212410546,-0.4051593561212629,-0.7107751577544887,-0.9237120678669755,-1.0617654376104082,-2.395227149837097
GP,F,-0.54958727649148,U,LE3,T,0.20698572613342417,0.42340865732241745,other,other,reputation,mother,0.9294743650324168,-0.05865464152543318,-0.41785512192219165,no,yes,yes,yes,yes,yes,yes,no,0.03746233708930843,0.801881131544771,1.7898723857870655,-0.5317544912412248,-0.9988768212410546,0.31833949409527795,-0.21672384328195257,-0.3117120229021065,0.03661260129691049,-0.3630774186404651
GP,M,0.26825093257322163,U,LE3,T,1.1310291463719242,0.42340865732241745,teacher,other,course,mother,0.9294743650324168,-0.05865464152543318,-0.41785512192219165,no,no,yes,yes,yes,yes,yes,no,0.03746233708930843,0.801881131544771,0.8602295261331186,3.2544721077864835,1.454696156698217,0.31833949409527795,-0.21672384328195257,-0.3117120229021065,-0.5125764181567488,-0.3630774186404651
GP,F,-0.54958727649148,U,GT3,T,-0.7170576941050758,-0.5161075941326506,services,other,reputation,mother,0.9294743650324168,-0.05865464152543318,-0.41785512192219165,no,no,yes,yes,no,yes,yes,no,-1.1332356969515789,0.801881131544771,0.8602295261331186,-0.5317544912412248,1.454696156698217,1.0418383443118189,-0.4637495005182206,0.6062880445451969,0.5858016207505699,0.08851141051434208
GP,M,0.26825093257322163,U,GT3,T,0.20698572613342417,0.42340865732241745,other,other,reputation,father,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,no,no,yes,no,yes,yes,no,0.03746233708930843,-0.2314708420953981,0.8602295261331186,-0.5317544912412248,1.454696156698217,0.31833949409527795,-0.21672384328195257,-1.5357121128318443,-1.6109544570640675,-1.0404606623726758
GP,M,-0.54958727649148,R,GT3,T,1.1310291463719242,-0.5161075941326506,teacher,services,other,mother,-0.647688019072363,-1.2806263399719566,-0.41785512192219165,no,yes,no,yes,yes,yes,yes,yes,0.03746233708930843,-0.2314708420953981,-0.06941333352082824,1.9923965747772472,1.454696156698217,-0.4051593561212629,0.5243531284268517,-0.3117120229021065,-0.7871709278835786,-0.3630774186404651
GP,M,0.26825093257322163,U,GT3,T,1.1310291463719242,0.42340865732241745,other,other,course,mother,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,yes,no,yes,yes,yes,yes,yes,1.2081603711301956,-1.2648228157355672,-0.06941333352082824,-0.5317544912412248,-0.9988768212410546,-1.1286582063378037,-0.21672384328195257,-0.3117120229021065,-0.23798190842991918,0.08851141051434208
GP,M,-0.54958727649148,U,GT3,T,1.1310291463719242,0.42340865732241745,teacher,other,home,mother,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,yes,yes,yes,yes,yes,yes,no,-1.1332356969515789,0.801881131544771,-0.06941333352082824,0.7303210417680112,0.6368384973851264,-0.4051593561212629,0.5243531284268517,-0.6177120453845409,-0.7871709278835786,-0.5888718332178686
GP,M,-0.54958727649148,U,GT3,T,0.20698572613342417,0.42340865732241745,services,other,home,mother,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,no,yes,yes,yes,yes,yes,yes,0.03746233708930843,-1.2648228157355672,-0.06941333352082824,-0.5317544912412248,-0.18101916192796408,-0.4051593561212629,-0.4637495005182206,0.30028802206276245,0.5858016207505699,0.31430582509174565
GP,F,0.26825093257322163,U,GT3,T,-0.7170576941050758,1.3629249087774855,services,services,reputation,father,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,yes,no,yes,yes,yes,no,no,1.2081603711301956,0.801881131544771,-0.9990561931747751,0.7303210417680112,0.6368384973851264,1.0418383443118189,-0.7107751577544887,1.5242881119925002,1.6841796596578886,1.4432778979787635
GP,F,0.26825093257322163,U,LE3,T,0.20698572613342417,0.42340865732241745,other,other,reputation,mother,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,yes,no,yes,yes,yes,yes,yes,1.2081603711301956,-0.2314708420953981,-0.06941333352082824,0.7303210417680112,0.6368384973851264,-1.8521570565543446,6.205943244861017,-0.6177120453845409,-0.5125764181567488,-0.5888718332178686
GP,F,-0.54958727649148,U,GT3,T,0.20698572613342417,-0.5161075941326506,other,other,reputation,mother,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,yes,yes,no,yes,yes,yes,no,-3.474631765033353,-1.2648228157355672,-0.9990561931747751,-0.5317544912412248,-0.18101916192796408,-1.8521570565543446,1.0184044428993877,0.30028802206276245,0.5858016207505699,0.31430582509174565
GP,M,0.26825093257322163,U,GT3,T,0.20698572613342417,0.42340865732241745,services,services,other,mother,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,yes,no,yes,yes,yes,yes,yes,0.03746233708930843,-0.2314708420953981,0.8602295261331186,0.7303210417680112,0.6368384973851264,0.31833949409527795,0.7713787856631197,0.30028802206276245,0.31120711102374016,0.08851141051434208
GP,M,-0.54958727649148,U,GT3,T,-1.6411011143435759,-0.5161075941326506,services,services,other,mother,-0.647688019072363,-1.2806263399719566,-0.41785512192219165,no,yes,yes,yes,yes,yes,yes,yes,-1.1332356969515789,-0.2314708420953981,-0.06941333352082824,-0.5317544912412248,-0.18101916192796408,-0.4051593561212629,-0.4637495005182206,-0.005712000419672025,0.31120711102374016,0.08851141051434208
GP,M,-0.54958727649148,U,LE3,T,-0.7170576941050758,-1.4556238455877186,other,other,course,mother,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,no,yes,yes,yes,yes,yes,yes,0.03746233708930843,-1.2648228157355672,-0.06941333352082824,-0.5317544912412248,-0.18101916192796408,1.0418383443118189,-0.7107751577544887,1.2182880895100658,1.1349906402042291,0.9916890688239565
GP,F,0.26825093257322163,U,GT3,A,0.20698572613342417,0.42340865732241745,health,other,reputation,mother,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,yes,no,no,no,yes,yes,yes,-1.1332356969515789,-0.2314708420953981,-0.06941333352082824,-0.5317544912412248,0.6368384973851264,-0.4051593561212629,0.030301813954315502,-0.9237120678669755,-1.0617654376104082,-0.3630774186404651
GP,M,0.26825093257322163,R,GT3,T,-1.6411011143435759,-0.5161075941326506,at_home,other,home,mother,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,no,no,no,yes,yes,no,no,-1.1332356969515789,-2.2981747893757363,-0.06941333352082824,-0.5317544912412248,2.2725538160113077,-0.4051593561212629,-0.21672384328195257,-0.9237120678669755,-0.5125764181567488,-0.13728300406306151
GP,F,-0.54958727649148,U,GT3,T,-0.7170576941050758,0.42340865732241745,services,services,course,mother,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,no,no,no,yes,yes,yes,no,0.03746233708930843,-0.2314708420953981,-0.06941333352082824,-0.5317544912412248,-0.9988768212410546,-1.1286582063378037,0.5243531284268517,-0.005712000419672025,0.31120711102374016,0.5401002396691492
GP,F,0.26825093257322163,U,GT3,T,-1.6411011143435759,-1.4556238455877186,at_home,services,course,mother,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,no,no,yes,yes,yes,yes,no,1.2081603711301956,-0.2314708420953981,-0.06941333352082824,-0.5317544912412248,-0.9988768212410546,-0.4051593561212629,-0.7107751577544887,-0.9237120678669755,-0.7871709278835786,-0.3630774186404651
GP,M,0.26825093257322163,U,GT3,T,-1.6411011143435759,-0.5161075941326506,at_home,services,other,other,0.9294743650324168,-0.05865464152543318,-0.41785512192219165,no,no,yes,yes,no,yes,yes,no,0.03746233708930843,0.801881131544771,0.8602295261331186,3.2544721077864835,2.2725538160113077,1.0418383443118189,0.7713787856631197,-1.2297120903494099,-0.7871709278835786,-0.5888718332178686
GP,M,-0.54958727649148,R,GT3,T,0.20698572613342417,0.42340865732241745,services,services,reputation,mother,-0.647688019072363,-1.2806263399719566,-0.41785512192219165,no,yes,no,yes,yes,yes,yes,no,0.03746233708930843,-0.2314708420953981,-0.9990561931747751,1.9923965747772472,1.454696156698217,1.0418383443118189,0.27732747119058354,-0.9237120678669755,-0.5125764181567488,-0.13728300406306151
GP,M,-0.54958727649148,U,GT3,T,-0.7170576941050758,0.42340865732241745,other,other,home,father,0.9294743650324168,-1.2806263399719566,-0.41785512192219165,no,no,no,no,yes,yes,yes,no,1.2081603711301956,-0.2314708420953981,-0.06941333352082824,-0.5317544912412248,-0.9988768212410546,-0.4051593561212629,-0.7107751577544887,0.6062880445451969,0.8603961304773995,0.7658946542465528
GP,F,0.26825093257322163,U,LE3,T,-0.7170576941050758,1.3629249087774855,services,services,course,father,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,no,no,yes,yes,yes,yes,yes,0.03746233708930843,-0.2314708420953981,-0.9990561931747751,-0.5317544912412248,-0.9988768212410546,1.0418383443118189,-0.7107751577544887,0.9122880670276313,1.1349906402042291,0.9916890688239565
GP,M,0.26825093257322163,U,GT3,T,1.1310291463719242,1.3629249087774855,services,teacher,home,mother,-0.647688019072363,-1.2806263399719566,-0.41785512192219165,no,no,no,no,yes,yes,yes,no,1.2081603711301956,-1.2648228157355672,-0.06941333352082824,-0.5317544912412248,-0.18101916192796408,1.0418383443118189,-0.21672384328195257,1.8302881344749347,1.1349906402042291,1.21748348340136
GP,M,-0.54958727649148,R,LE3,T,0.20698572613342417,0.42340865732241745,teacher,other,home,father,2.5066367491371966,-1.2806263399719566,-0.41785512192219165,no,yes,yes,yes,yes,yes,yes,no,-1.1332356969515789,-0.2314708420953981,0.8602295261331186,1.9923965747772472,2.2725538160113077,-0.4051593561212629,0.27732747119058354,-0.6177120453845409,-0.5125764181567488,-0.13728300406306151
GP,F,0.26825093257322163,U,GT3,T,1.1310291463719242,1.3629249087774855,services,teacher,home,mother,0.9294743650324168,-1.2806263399719566,1.1335871624423814,no,yes,no,no,yes,yes,yes,no,0.03746233708930843,-1.2648228157355672,0.8602295261331186,0.7303210417680112,0.6368384973851264,-1.1286582063378037,2.253532729080728,2.1362881569573693,1.9587741693847183,1.669072312556167
GP,F,-0.54958727649148,U,LE3,T,1.1310291463719242,1.3629249087774855,teacher,teacher,reputation,mother,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,yes,yes,no,yes,yes,yes,no,0.03746233708930843,1.8352331051849402,-0.9990561931747751,-0.5317544912412248,-0.18101916192796408,-0.4051593561212629,-0.7107751577544887,-0.6177120453845409,-0.5125764181567488,-0.13728300406306151
GP,F,-0.54958727649148,U,GT3,T,1.1310291463719242,0.42340865732241745,health,other,home,mother,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,yes,no,yes,yes,yes,yes,no,0.03746233708930843,-0.2314708420953981,1.7898723857870655,-0.5317544912412248,2.2725538160113077,-1.1286582063378037,-0.4637495005182206,1.5242881119925002,1.4095851499310588,1.21748348340136
GP,F,-0.54958727649148,U,GT3,T,-0.7170576941050758,0.42340865732241745,other,other,reputation,mother,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,yes,yes,yes,yes,yes,yes,no,no,0.03746233708930843,0.801881131544771,-0.06941333352082824,-0.5317544912412248,0.6368384973851264,0.31833949409527795,0.030301813954315502,-0.9237120678669755,-0.23798190842991918,-0.13728300406306151
GP,F,0.26825093257322163,U,GT3,T,-1.6411011143435759,-1.4556238455877186,other,other,course,mother,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,yes,yes,no,no,yes,no,no,0.03746233708930843,0.801881131544771,0.8602295261331186,-0.5317544912412248,0.6368384973851264,-1.8521570565543446,-0.21672384328195257,-0.6177120453845409,-0.5125764181567488,-0.13728300406306151
GP,F,0.26825093257322163,R,GT3,T,-0.7170576941050758,-0.5161075941326506,other,other,reputation,mother,-0.647688019072363,-1.2806263399719566,-0.41785512192219165,no,yes,no,no,yes,yes,yes,no,1.2081603711301956,-0.2314708420953981,-0.9990561931747751,-0.5317544912412248,-0.18101916192796408,-0.4051593561212629,1.512455757371924,-1.2297120903494099,-1.3363599473372378,-1.0404606623726758
GP,F,-0.54958727649148,R,GT3,T,-0.7170576941050758,-0.5161075941326506,services,services,reputation,mother,0.9294743650324168,2.3852887553676134,-0.41785512192219165,no,yes,yes,yes,no,yes,yes,no,1.2081603711301956,-0.2314708420953981,1.7898723857870655,-0.5317544912412248,-0.9988768212410546,1.0418383443118189,0.030301813954315502,-0.3117120229021065,-0.23798190842991918,0.08851141051434208
GP,F,0.26825093257322163,U,GT3,T,0.20698572613342417,1.3629249087774855,at_home,services,home,mother,-0.647688019072363,1.1633170569210902,1.1335871624423814,no,yes,yes,no,yes,yes,yes,yes,0.03746233708930843,0.801881131544771,-0.06941333352082824,1.9923965747772472,1.454696156698217,1.0418383443118189,2.7475840435532644,-0.3117120229021065,-0.5125764181567488,-0.3630774186404651
GP,F,-0.54958727649148,U,GT3,A,0.20698572613342417,-1.4556238455877186,services,other,course,mother,-0.647688019072363,-0.05865464152543318,4.236471731171527,no,yes,yes,no,yes,yes,yes,no,-2.303933730992466,-0.2314708420953981,-0.06941333352082824,0.7303210417680112,-0.18101916192796408,0.31833949409527795,-0.09321101466381852,-1.2297120903494099,-1.0617654376104082,-0.8146662477952723
GP,F,-0.54958727649148,U,GT3,T,1.1310291463719242,0.42340865732241745,teacher,other,other,mother,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,no,yes,yes,yes,yes,yes,yes,-3.474631765033353,-0.2314708420953981,-0.9990561931747751,-0.5317544912412248,-0.9988768212410546,-1.8521570565543446,0.5243531284268517,-0.005712000419672025,0.31120711102374016,0.5401002396691492
GP,F,-0.54958727649148,U,GT3,T,-1.6411011143435759,-1.4556238455877186,at_home,other,home,mother,0.9294743650324168,-1.2806263399719566,-0.41785512192219165,no,yes,yes,no,yes,yes,no,no,0.03746233708930843,-0.2314708420953981,-0.9990561931747751,-0.5317544912412248,1.454696156698217,1.0418383443118189,0.030301813954315502,-0.6177120453845409,-0.5125764181567488,-0.13728300406306151
GP,F,0.26825093257322163,R,GT3,T,1.1310291463719242,0.42340865732241745,teacher,other,reputation,mother,0.9294743650324168,1.1633170569210902,-0.41785512192219165,no,yes,yes,yes,yes,yes,yes,yes,0.03746233708930843,0.801881131544771,-0.9990561931747751,-0.5317544912412248,-0.9988768212410546,0.31833949409527795,0.030301813954315502,-1.2297120903494099,-1.0617654376104082,-0.8146662477952723
GP,F,1.9039273507026249,U,GT3,T,0.20698572613342417,0.42340865732241745,other,other,reputation,other,-0.647688019072363,2.3852887553676134,-0.41785512192219165,no,yes,yes,yes,yes,yes,yes,no,0.03746233708930843,-0.2314708420953981,-0.06941333352082824,-0.5317544912412248,-0.18101916192796408,-0.4051593561212629,0.5243531284268517,-0.9237120678669755,-0.7871709278835786,-0.5888718332178686
GP,M,0.26825093257322163,U,LE3,T,1.1310291463719242,1.3629249087774855,services,other,home,mother,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,no,yes,yes,no,yes,yes,yes,yes,1.2081603711301956,-0.2314708420953981,1.7898723857870655,3.2544721077864835,2.2725538160113077,-0.4051593561212629,0.8948916142812537,0.30028802206276245,0.31120711102374016,0.5401002396691492
GP,F,-0.54958727649148,U,GT3,A,-0.7170576941050758,-0.5161075941326506,other,other,reputation,mother,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,yes,yes,yes,no,yes,yes,yes,no,-1.1332356969515789,-0.2314708420953981,0.8602295261331186,-0.5317544912412248,-0.9988768212410546,0.31833949409527795,-0.7107751577544887,0.30028802206276245,0.5858016207505699,0.7658946542465528
GP,M,1.0860891416379232,U,GT3,T,-0.7170576941050758,-0.5161075941326506,services,other,home,mother,-0.647688019072363,-0.05865464152543318,1.1335871624423814,no,yes,yes,yes,yes,yes,yes,no,0.03746233708930843,0.801881131544771,0.8602295261331186,0.7303210417680112,1.454696156698217,1.0418383443118189,1.1419172715175219,-1.5357121128318443,-1.0617654376104082,-0.5888718332178686
GP,F,0.26825093257322163,R,LE3,T,1.1310291463719242,1.3629249087774855,services,other,other,mother,-0.647688019072363,-1.2806263399719566,-0.41785512192219165,no,yes,yes,no,yes,yes,no,no,1.2081603711301956,-1.2648228157355672,-1.928699052828722,-0.5317544912412248,-0.18101916192796408,-0.4051593561212629,0.7713787856631197,-0.9237120678669755,-0.23798190842991918,-0.13728300406306151
GP,F,0.26825093257322163,U,LE3,T,0.20698572613342417,-0.5161075941326506,other,other,reputation,mother,0.9294743650324168,-0.05865464152543318,-0.41785512192219165,no,no,yes,no,yes,yes,yes,no,0.03746233708930843,0.801881131544771,0.8602295261331186,-0.5317544912412248,0.6368384973851264,-1.8521570565543446,-0.4637495005182206,0.9122880670276313,1.1349906402042291,0.9916890688239565
GP,F,0.26825093257322163,U,GT3,T,1.1310291463719242,0.42340865732241745,other,other,reputation,mother,-0.647688019072363,-0.05865464152543318,2.685029446806954,no,no,yes,no,yes,yes,yes,yes,-1.1332356969515789,0.801881131544771,1.7898723857870655,0.7303210417680112,1.454696156698217,-1.8521570565543446,2.00650707184446,-1.5357121128318443,-1.3363599473372378,-1.492049491527483
GP,M,1.0860891416379232,U,LE3,T,0.20698572613342417,0.42340865732241745,services,health,home,father,-0.647688019072363,-0.05865464152543318,1.1335871624423814,no,yes,yes,no,yes,yes,yes,no,-1.1332356969515789,-1.2648228157355672,0.8602295261331186,0.7303210417680112,1.454696156698217,0.31833949409527795,0.8948916142812537,-1.5357121128318443,-1.3363599473372378,-0.5888718332178686
GP,F,0.26825093257322163,U,GT3,T,-0.7170576941050758,0.42340865732241745,at_home,other,home,father,0.9294743650324168,-1.2806263399719566,-0.41785512192219165,no,yes,yes,no,yes,yes,no,no,-1.1332356969515789,-0.2314708420953981,-0.06941333352082824,-0.5317544912412248,1.454696156698217,-0.4051593561212629,-0.3402366719000866,-1.2297120903494099,-1.0617654376104082,-0.5888718332178686
GP,F,0.26825093257322163,U,GT3,T,-0.7170576941050758,-0.5161075941326506,at_home,at_home,course,mother,-0.647688019072363,1.1633170569210902,-0.41785512192219165,no,yes,yes,yes,yes,yes,yes,no,0.03746233708930843,-0.2314708420953981,-0.06941333352082824,-0.5317544912412248,-0.9988768212410546,0.31833949409527795,-0.21672384328195257,-0.6177120453845409,-0.23798190842991918,-0.13728300406306151
GP,F,0.26825093257322163,R,GT3,T,-0.7170576941050758,-1.4556238455877186,at_home,services,reputation,mother,0.9294743650324168,-0.05865464152543318,-0.41785512192219165,no,yes,no,yes,yes,yes,yes,no,0.03746233708930843,-1.2648228157355672,1.7898723857870655,-0.5317544912412248,-0.18101916192796408,1.0418383443118189,-0.4637495005182206,-1.5357121128318443,-1.3363599473372378,-1.0404606623726758
GP,F,0.26825093257322163,U,GT3,T,-1.6411011143435759,-1.4556238455877186,at_home,other,reputation,mother,-0.647688019072363,1.1633170569210902,1.1335871624423814,no,yes,no,yes,yes,yes,no,yes,0.03746233708930843,-0.2314708420953981,0.8602295261331186,-0.5317544912412248,-0.9988768212410546,1.0418383443118189,-0.7107751577544887,-1.5357121128318443,-1.6109544570640675,-2.395227149837097
GP,F,-0.54958727649148,U,GT3,T,-0.7170576941050758,0.42340865732241745,services,teacher,other,mother,-0.647688019072363,-0.05865464152543318,-0.41785512192219165,yes,no,no,no,yes,yes,yes,no,-2.303933730992466,-0.2314708420953981,-1.928699052828722,-0.5317544912412248,-0.9988768212410546,-0.4051593561212629,-0.4637495005182206,1.5242881119925002,1.4095851499310588,1.4432778979787635
GP,M,1.0860891416379232,U,GT3,T,-0.7170576941050758,-0.5161075941326506,other,other,home,mother,0.9294743650324168,-0.05865464152543318,-0.41785512192219165,no,yes,yes,no,yes,yes,yes,no,-1.1332356969515789,-0.2314708420953981,-0.06941333352082824,4.51654764079572,2.2725538160113077,0.31833949409527795,-0.7107751577544887,0.30028802206276245,0.5858016207505699,0.5401002396691492
